geo,time,gender,age,population_projection
zaf,2055,female,64,330826
zaf,2055,male,64,326786
zaf,2055,female,65,326029
zaf,2055,male,65,318226
zaf,2055,female,66,320938
zaf,2055,male,66,309393
zaf,2055,female,67,313359
zaf,2055,male,67,296269
zaf,2055,female,68,302307
zaf,2055,male,68,276521
zaf,2055,female,69,288730
zaf,2055,male,69,252539
zaf,2055,female,70,274918
zaf,2055,male,70,229317
zaf,2055,female,71,260854
zaf,2055,male,71,206182
zaf,2055,female,72,245365
zaf,2055,male,72,183838
zaf,2055,female,73,228244
zaf,2055,male,73,163246
zaf,2055,female,74,210239
zaf,2055,male,74,144219
zaf,2055,female,75,192159
zaf,2055,male,75,125305
zaf,2055,female,76,173661
zaf,2055,male,76,106428
zaf,2055,female,77,157505
zaf,2055,male,77,90978
zaf,2055,female,78,145091
zaf,2055,male,78,80381
zaf,2055,female,79,135235
zaf,2055,male,79,73176
zaf,2055,female,80,125360
zaf,2055,male,80,66492
zaf,2055,female,81,115994
zaf,2055,male,81,60916
zaf,2055,female,82,106696
zaf,2055,male,82,55133
zaf,2055,female,83,96992
zaf,2055,male,83,48201
zaf,2055,female,84,87214
zaf,2055,male,84,40771
zaf,2055,female,85,78179
zaf,2055,male,85,34419
zaf,2055,female,86,69731
zaf,2055,male,86,28818
zaf,2055,female,87,61738
zaf,2055,male,87,23777
zaf,2055,female,88,54213
zaf,2055,male,88,19349
zaf,2055,female,89,47160
zaf,2055,male,89,15485
zaf,2055,female,90,40571
zaf,2055,male,90,12017
zaf,2055,female,91,34455
zaf,2055,male,91,8919
zaf,2055,female,92,28821
zaf,2055,male,92,6410
zaf,2055,female,93,23677
zaf,2055,male,93,4565
zaf,2055,female,94,19028
zaf,2055,male,94,3248
zaf,2055,female,95,14824
zaf,2055,male,95,2220
zaf,2055,female,96,11005
zaf,2055,male,96,1489
zaf,2055,female,97,7904
zaf,2055,male,97,951
zaf,2055,female,98,5663
zaf,2055,male,98,517
zaf,2055,female,99,4092
zaf,2055,male,99,193
zaf,2055,female,100plus,7694
zaf,2055,male,100plus,456
zaf,2056,female,0,426086
zaf,2056,male,0,439255
zaf,2056,female,1,428285
zaf,2056,male,1,441480
zaf,2056,female,2,430775
zaf,2056,male,2,443992
zaf,2056,female,3,433374
zaf,2056,male,3,446621
zaf,2056,female,4,436065
zaf,2056,male,4,449338
zaf,2056,female,5,438823
zaf,2056,male,5,452124
zaf,2056,female,6,441627
zaf,2056,male,6,454951
zaf,2056,female,7,444459
zaf,2056,male,7,457797
zaf,2056,female,8,447295
zaf,2056,male,8,460637
zaf,2056,female,9,450116
zaf,2056,male,9,463451
zaf,2056,female,10,452898
zaf,2056,male,10,466213
zaf,2056,female,11,455639
zaf,2056,male,11,468917
zaf,2056,female,12,458328
zaf,2056,male,12,471565
zaf,2056,female,13,460871
zaf,2056,male,13,474016
zaf,2056,female,14,463218
zaf,2056,male,14,476206
zaf,2056,female,15,465389
zaf,2056,male,15,478171
zaf,2056,female,16,467472
zaf,2056,male,16,480050
zaf,2056,female,17,469459
zaf,2056,male,17,481836
zaf,2056,female,18,471255
zaf,2056,male,18,483401
zaf,2056,female,19,472826
zaf,2056,male,19,484701
zaf,2056,female,20,474209
zaf,2056,male,20,485793
zaf,2056,female,21,475502
zaf,2056,male,21,486818
zaf,2056,female,22,476714
zaf,2056,male,22,487779
zaf,2056,female,23,477762
zaf,2056,male,23,488631
zaf,2056,female,24,478622
zaf,2056,male,24,489375
zaf,2056,female,25,479350
zaf,2056,male,25,490059
zaf,2056,female,26,480003
zaf,2056,male,26,490693
zaf,2056,female,27,480541
zaf,2056,male,27,491238
zaf,2056,female,28,481209
zaf,2056,male,28,492011
zaf,2056,female,29,482123
zaf,2056,male,29,493160
zaf,2056,female,30,483170
zaf,2056,male,30,494534
zaf,2056,female,31,483957
zaf,2056,male,31,495659
zaf,2056,female,32,484376
zaf,2056,male,32,496418
zaf,2056,female,33,485120
zaf,2056,male,33,497564
zaf,2056,female,34,486433
zaf,2056,male,34,499353
zaf,2056,female,35,487893
zaf,2056,male,35,501320
zaf,2056,female,36,488984
zaf,2056,male,36,502972
zaf,2056,female,37,489991
zaf,2056,male,37,504684
zaf,2056,female,38,489349
zaf,2056,male,38,504394
zaf,2056,female,39,486284
zaf,2056,male,39,501115
zaf,2056,female,40,481567
zaf,2056,male,40,495892
zaf,2056,female,41,476497
zaf,2056,male,41,490262
zaf,2056,female,42,470518
zaf,2056,male,42,483337
zaf,2056,female,43,465468
zaf,2056,male,43,478514
zaf,2056,female,44,462290
zaf,2056,male,44,477458
zaf,2056,female,45,459946
zaf,2056,male,45,478249
zaf,2056,female,46,456870
zaf,2056,male,46,478426
zaf,2056,female,47,453883
zaf,2056,male,47,479824
zaf,2056,female,48,447797
zaf,2056,male,48,474660
zaf,2056,female,49,437037
zaf,2056,male,49,459249
zaf,2056,female,50,423357
zaf,2056,male,50,437907
zaf,2056,female,51,410105
zaf,2056,male,51,417341
zaf,2056,female,52,396625
zaf,2056,male,52,394647
zaf,2056,female,53,384732
zaf,2056,male,53,381428
zaf,2056,female,54,375675
zaf,2056,male,54,383633
zaf,2056,female,55,368638
zaf,2056,male,55,395125
zaf,2056,female,56,361293
zaf,2056,male,56,404515
zaf,2056,female,57,353782
zaf,2056,male,57,414916
zaf,2056,female,58,347920
zaf,2056,male,58,417450
zaf,2056,female,59,344272
zaf,2056,male,59,406819
zaf,2056,female,60,342013
zaf,2056,male,60,387715
zaf,2056,female,61,339554
zaf,2056,male,61,369716
zaf,2056,female,62,336976
zaf,2056,male,62,350405
zaf,2056,female,63,333944
zaf,2056,male,63,334055
zaf,2056,female,64,330058
zaf,2056,male,64,323592
zaf,2056,female,65,325253
zaf,2056,male,65,316368
zaf,2056,female,66,320046
zaf,2056,male,66,307301
zaf,2056,female,67,314547
zaf,2056,male,67,297995
zaf,2056,female,68,306604
zaf,2056,male,68,284605
zaf,2056,female,69,295261
zaf,2056,male,69,264891
zaf,2056,female,70,281454
zaf,2056,male,70,241165
zaf,2056,female,71,267419
zaf,2056,male,71,218219
zaf,2056,female,72,253140
zaf,2056,male,72,195387
zaf,2056,female,73,237514
zaf,2056,male,73,173481
zaf,2056,female,74,220364
zaf,2056,male,74,153479
zaf,2056,female,75,202402
zaf,2056,male,75,135139
zaf,2056,female,76,184388
zaf,2056,male,76,116947
zaf,2056,female,77,166002
zaf,2056,male,77,98856
zaf,2056,female,78,149908
zaf,2056,male,78,84037
zaf,2056,female,79,137453
zaf,2056,male,79,73803
zaf,2056,female,80,127507
zaf,2056,male,80,66796
zaf,2056,female,81,117589
zaf,2056,male,81,60348
zaf,2056,female,82,108205
zaf,2056,male,82,54996
zaf,2056,female,83,98977
zaf,2056,male,83,49519
zaf,2056,female,84,89469
zaf,2056,male,84,43038
zaf,2056,female,85,79983
zaf,2056,male,85,36148
zaf,2056,female,86,71255
zaf,2056,male,86,30302
zaf,2056,female,87,63138
zaf,2056,male,87,25188
zaf,2056,female,88,55526
zaf,2056,male,88,20628
zaf,2056,female,89,48437
zaf,2056,male,89,16670
zaf,2056,female,90,41861
zaf,2056,male,90,13255
zaf,2056,female,91,35761
zaf,2056,male,91,10224
zaf,2056,female,92,30141
zaf,2056,male,92,7552
zaf,2056,female,93,25020
zaf,2056,male,93,5398
zaf,2056,female,94,20407
zaf,2056,male,94,3810
zaf,2056,female,95,16292
zaf,2056,male,95,2676
zaf,2056,female,96,11418
zaf,2056,male,96,1602
zaf,2056,female,97,8297
zaf,2056,male,97,1016
zaf,2056,female,98,5999
zaf,2056,male,98,557
zaf,2056,female,99,4348
zaf,2056,male,99,221
zaf,2056,female,100plus,8166
zaf,2056,male,100plus,494
zaf,2057,female,0,423892
zaf,2057,male,0,437026
zaf,2057,female,1,425951
zaf,2057,male,1,439104
zaf,2057,female,2,428122
zaf,2057,male,2,441320
zaf,2057,female,3,430620
zaf,2057,male,3,443841
zaf,2057,female,4,433233
zaf,2057,male,4,446480
zaf,2057,female,5,435941
zaf,2057,male,5,449210
zaf,2057,female,6,438721
zaf,2057,male,6,452011
zaf,2057,female,7,441549
zaf,2057,male,7,454855
zaf,2057,female,8,444408
zaf,2057,male,8,457718
zaf,2057,female,9,447271
zaf,2057,male,9,460577
zaf,2057,female,10,450121
zaf,2057,male,10,463413
zaf,2057,female,11,452930
zaf,2057,male,11,466198
zaf,2057,female,12,455695
zaf,2057,male,12,468924
zaf,2057,female,13,458399
zaf,2057,male,13,471585
zaf,2057,female,14,460964
zaf,2057,male,14,474055
zaf,2057,female,15,463339
zaf,2057,male,15,476266
zaf,2057,female,16,465542
zaf,2057,male,16,478254
zaf,2057,female,17,467643
zaf,2057,male,17,480148
zaf,2057,female,18,469641
zaf,2057,male,18,481941
zaf,2057,female,19,471415
zaf,2057,male,19,483493
zaf,2057,female,20,472915
zaf,2057,male,20,484748
zaf,2057,female,21,474193
zaf,2057,male,21,485774
zaf,2057,female,22,475369
zaf,2057,male,22,486723
zaf,2057,female,23,476456
zaf,2057,male,23,487595
zaf,2057,female,24,477356
zaf,2057,male,24,488348
zaf,2057,female,25,478048
zaf,2057,male,25,488982
zaf,2057,female,26,478592
zaf,2057,male,26,489544
zaf,2057,female,27,479051
zaf,2057,male,27,490046
zaf,2057,female,28,479391
zaf,2057,male,28,490450
zaf,2057,female,29,479849
zaf,2057,male,29,491064
zaf,2057,female,30,480536
zaf,2057,male,30,492025
zaf,2057,female,31,481349
zaf,2057,male,31,493195
zaf,2057,female,32,481907
zaf,2057,male,32,494114
zaf,2057,female,33,482102
zaf,2057,male,33,494665
zaf,2057,female,34,482638
zaf,2057,male,34,495600
zaf,2057,female,35,483762
zaf,2057,male,35,497178
zaf,2057,female,36,485054
zaf,2057,male,36,498937
zaf,2057,female,37,485986
zaf,2057,male,37,500379
zaf,2057,female,38,486836
zaf,2057,male,38,501870
zaf,2057,female,39,486090
zaf,2057,male,39,501405
zaf,2057,female,40,482990
zaf,2057,male,40,498013
zaf,2057,female,41,478285
zaf,2057,male,41,492715
zaf,2057,female,42,473235
zaf,2057,male,42,487007
zaf,2057,female,43,467296
zaf,2057,male,43,480020
zaf,2057,female,44,462258
zaf,2057,male,44,475087
zaf,2057,female,45,459042
zaf,2057,male,45,473839
zaf,2057,female,46,456632
zaf,2057,male,46,474390
zaf,2057,female,47,453501
zaf,2057,male,47,474326
zaf,2057,female,48,450452
zaf,2057,male,48,475445
zaf,2057,female,49,444348
zaf,2057,male,49,470098
zaf,2057,female,50,433634
zaf,2057,male,50,454658
zaf,2057,female,51,420038
zaf,2057,male,51,433369
zaf,2057,female,52,406852
zaf,2057,male,52,412820
zaf,2057,female,53,393429
zaf,2057,male,53,390157
zaf,2057,female,54,381561
zaf,2057,male,54,376780
zaf,2057,female,55,372474
zaf,2057,male,55,378535
zaf,2057,female,56,365364
zaf,2057,male,56,389393
zaf,2057,female,57,357935
zaf,2057,male,57,398163
zaf,2057,female,58,350321
zaf,2057,male,58,407916
zaf,2057,female,59,344317
zaf,2057,male,59,409877
zaf,2057,female,60,340477
zaf,2057,male,60,398818
zaf,2057,female,61,337985
zaf,2057,male,61,379377
zaf,2057,female,62,335282
zaf,2057,male,62,361036
zaf,2057,female,63,332453
zaf,2057,male,63,341424
zaf,2057,female,64,329115
zaf,2057,male,64,324693
zaf,2057,female,65,324854
zaf,2057,male,65,313708
zaf,2057,female,66,319629
zaf,2057,male,66,305903
zaf,2057,female,67,314012
zaf,2057,male,67,296330
zaf,2057,female,68,308104
zaf,2057,male,68,286552
zaf,2057,female,69,299800
zaf,2057,male,69,272898
zaf,2057,female,70,288168
zaf,2057,male,70,253222
zaf,2057,female,71,274131
zaf,2057,male,71,229755
zaf,2057,female,72,259877
zaf,2057,male,72,207086
zaf,2057,female,73,245384
zaf,2057,male,73,184562
zaf,2057,female,74,229625
zaf,2057,male,74,163096
zaf,2057,female,75,212448
zaf,2057,male,75,143688
zaf,2057,female,76,194530
zaf,2057,male,76,126038
zaf,2057,female,77,176586
zaf,2057,male,77,108569
zaf,2057,female,78,158316
zaf,2057,male,78,91269
zaf,2057,female,79,142285
zaf,2057,male,79,77081
zaf,2057,female,80,129791
zaf,2057,male,80,67213
zaf,2057,female,81,119757
zaf,2057,male,81,60405
zaf,2057,female,82,109798
zaf,2057,male,82,54193
zaf,2057,female,83,100397
zaf,2057,male,83,49067
zaf,2057,female,84,91238
zaf,2057,male,84,43896
zaf,2057,female,85,81930
zaf,2057,male,85,37867
zaf,2057,female,86,72738
zaf,2057,male,86,31520
zaf,2057,female,87,64318
zaf,2057,male,87,26179
zaf,2057,female,88,56533
zaf,2057,male,88,21553
zaf,2057,female,89,49302
zaf,2057,male,89,17475
zaf,2057,female,90,42652
zaf,2057,male,90,13987
zaf,2057,female,91,36554
zaf,2057,male,91,11023
zaf,2057,female,92,30945
zaf,2057,male,92,8430
zaf,2057,female,93,25820
zaf,2057,male,93,6182
zaf,2057,female,94,21213
zaf,2057,male,94,4385
zaf,2057,female,95,17134
zaf,2057,male,95,3054
zaf,2057,female,96,13551
zaf,2057,male,96,2104
zaf,2057,female,97,8708
zaf,2057,male,97,1093
zaf,2057,female,98,6356
zaf,2057,male,98,608
zaf,2057,female,99,4617
zaf,2057,male,99,257
zaf,2057,female,100plus,8656
zaf,2057,male,100plus,533
zaf,2058,female,0,421773
zaf,2058,male,0,434864
zaf,2058,female,1,423609
zaf,2058,male,1,436727
zaf,2058,female,2,425669
zaf,2058,male,2,438819
zaf,2058,female,3,427907
zaf,2058,male,3,441106
zaf,2058,female,4,430412
zaf,2058,male,4,443635
zaf,2058,female,5,433039
zaf,2058,male,5,446284
zaf,2058,female,6,435764
zaf,2058,male,6,449027
zaf,2058,female,7,438564
zaf,2058,male,7,451843
zaf,2058,female,8,441418
zaf,2058,male,8,454702
zaf,2058,female,9,444302
zaf,2058,male,9,457582
zaf,2058,female,10,447192
zaf,2058,male,10,460460
zaf,2058,female,11,450070
zaf,2058,male,11,463318
zaf,2058,female,12,452907
zaf,2058,male,12,466127
zaf,2058,female,13,455694
zaf,2058,male,13,468871
zaf,2058,female,14,458415
zaf,2058,male,14,471547
zaf,2058,female,15,460999
zaf,2058,male,15,474035
zaf,2058,female,16,463405
zaf,2058,male,16,476268
zaf,2058,female,17,465638
zaf,2058,male,17,478279
zaf,2058,female,18,467757
zaf,2058,male,18,480186
zaf,2058,female,19,469766
zaf,2058,male,19,481987
zaf,2058,female,20,471515
zaf,2058,male,20,483523
zaf,2058,female,21,472947
zaf,2058,male,21,484736
zaf,2058,female,22,474117
zaf,2058,male,22,485695
zaf,2058,female,23,475180
zaf,2058,male,23,486567
zaf,2058,female,24,476138
zaf,2058,male,24,487352
zaf,2058,female,25,476891
zaf,2058,male,25,488004
zaf,2058,female,26,477416
zaf,2058,male,26,488528
zaf,2058,female,27,477775
zaf,2058,male,27,488969
zaf,2058,female,28,478041
zaf,2058,male,28,489338
zaf,2058,female,29,478183
zaf,2058,male,29,489603
zaf,2058,female,30,478428
zaf,2058,male,30,490055
zaf,2058,female,31,478890
zaf,2058,male,31,490829
zaf,2058,female,32,479469
zaf,2058,male,32,491795
zaf,2058,female,33,479798
zaf,2058,male,33,492506
zaf,2058,female,34,479770
zaf,2058,male,34,492852
zaf,2058,female,35,480095
zaf,2058,male,35,493575
zaf,2058,female,36,481032
zaf,2058,male,36,494942
zaf,2058,female,37,482156
zaf,2058,male,37,496492
zaf,2058,female,38,482928
zaf,2058,male,38,497722
zaf,2058,female,39,483622
zaf,2058,male,39,498996
zaf,2058,female,40,482770
zaf,2058,male,40,498353
zaf,2058,female,41,479636
zaf,2058,male,41,494849
zaf,2058,female,42,474945
zaf,2058,male,42,489476
zaf,2058,female,43,469915
zaf,2058,male,43,483693
zaf,2058,female,44,464015
zaf,2058,male,44,476643
zaf,2058,female,45,458991
zaf,2058,male,45,471600
zaf,2058,female,46,455738
zaf,2058,male,46,470161
zaf,2058,female,47,453262
zaf,2058,male,47,470473
zaf,2058,female,48,450076
zaf,2058,male,48,470167
zaf,2058,female,49,446967
zaf,2058,male,49,471007
zaf,2058,female,50,440843
zaf,2058,male,50,465477
zaf,2058,female,51,430177
zaf,2058,male,51,450011
zaf,2058,female,52,416667
zaf,2058,male,52,428776
zaf,2058,female,53,403549
zaf,2058,male,53,408248
zaf,2058,female,54,390185
zaf,2058,male,54,385617
zaf,2058,female,55,378342
zaf,2058,male,55,372085
zaf,2058,female,56,369228
zaf,2058,male,56,373392
zaf,2058,female,57,362046
zaf,2058,male,57,383610
zaf,2058,female,58,354532
zaf,2058,male,58,391762
zaf,2058,female,59,346817
zaf,2058,male,59,400865
zaf,2058,female,60,340671
zaf,2058,male,60,402252
zaf,2058,female,61,336640
zaf,2058,male,61,390767
zaf,2058,female,62,333916
zaf,2058,male,62,370993
zaf,2058,female,63,330968
zaf,2058,male,63,352309
zaf,2058,female,64,327889
zaf,2058,male,64,332400
zaf,2058,female,65,324247
zaf,2058,male,65,315290
zaf,2058,female,66,319607
zaf,2058,male,66,303784
zaf,2058,female,67,313966
zaf,2058,male,67,295400
zaf,2058,female,68,307938
zaf,2058,male,68,285320
zaf,2058,female,69,301625
zaf,2058,male,69,275074
zaf,2058,female,70,292957
zaf,2058,male,70,261156
zaf,2058,female,71,281040
zaf,2058,male,71,241520
zaf,2058,female,72,266775
zaf,2058,male,72,218315
zaf,2058,female,73,252301
zaf,2058,male,73,195927
zaf,2058,female,74,237598
zaf,2058,male,74,173713
zaf,2058,female,75,221708
zaf,2058,male,75,152690
zaf,2058,female,76,204504
zaf,2058,male,76,133878
zaf,2058,female,77,186635
zaf,2058,male,77,116921
zaf,2058,female,78,168761
zaf,2058,male,78,100177
zaf,2058,female,79,150610
zaf,2058,male,79,83668
zaf,2058,female,80,134643
zaf,2058,male,80,70117
zaf,2058,female,81,122114
zaf,2058,male,81,60614
zaf,2058,female,82,111992
zaf,2058,male,82,54005
zaf,2058,female,83,101992
zaf,2058,male,83,48031
zaf,2058,female,84,92575
zaf,2058,male,84,43131
zaf,2058,female,85,83490
zaf,2058,male,85,38267
zaf,2058,female,86,74379
zaf,2058,male,86,32691
zaf,2058,female,87,65483
zaf,2058,male,87,26887
zaf,2058,female,88,57374
zaf,2058,male,88,22053
zaf,2058,female,89,49919
zaf,2058,male,89,17914
zaf,2058,female,90,43073
zaf,2058,male,90,14320
zaf,2058,female,91,36862
zaf,2058,male,91,11303
zaf,2058,female,92,31241
zaf,2058,male,92,8789
zaf,2058,female,93,26124
zaf,2058,male,93,6634
zaf,2058,female,94,21496
zaf,2058,male,94,4812
zaf,2058,female,95,17405
zaf,2058,male,95,3371
zaf,2058,female,96,13857
zaf,2058,male,96,2298
zaf,2058,female,97,10809
zaf,2058,male,97,1532
zaf,2058,female,98,6714
zaf,2058,male,98,666
zaf,2058,female,99,4881
zaf,2058,male,99,299
zaf,2058,female,100plus,9159
zaf,2058,male,100plus,574
zaf,2059,female,0,419688
zaf,2059,male,0,432728
zaf,2059,female,1,421328
zaf,2059,male,1,434404
zaf,2059,female,2,423216
zaf,2059,male,2,436330
zaf,2059,female,3,425325
zaf,2059,male,3,438475
zaf,2059,female,4,427652
zaf,2059,male,4,440844
zaf,2059,female,5,430165
zaf,2059,male,5,443380
zaf,2059,female,6,432804
zaf,2059,male,6,446039
zaf,2059,female,7,435546
zaf,2059,male,7,448794
zaf,2059,female,8,438368
zaf,2059,male,8,451625
zaf,2059,female,9,441246
zaf,2059,male,9,454500
zaf,2059,female,10,444155
zaf,2059,male,10,457395
zaf,2059,female,11,447073
zaf,2059,male,11,460294
zaf,2059,female,12,449977
zaf,2059,male,12,463172
zaf,2059,female,13,452842
zaf,2059,male,13,466003
zaf,2059,female,14,455652
zaf,2059,male,14,468768
zaf,2059,female,15,458388
zaf,2059,male,15,471457
zaf,2059,female,16,460992
zaf,2059,male,16,473963
zaf,2059,female,17,463428
zaf,2059,male,17,476217
zaf,2059,female,18,465690
zaf,2059,male,18,478251
zaf,2059,female,19,467829
zaf,2059,male,19,480171
zaf,2059,female,20,469846
zaf,2059,male,20,481980
zaf,2059,female,21,471574
zaf,2059,male,21,483502
zaf,2059,female,22,472934
zaf,2059,male,22,484671
zaf,2059,female,23,473999
zaf,2059,male,23,485562
zaf,2059,female,24,474946
zaf,2059,male,24,486358
zaf,2059,female,25,475777
zaf,2059,male,25,487054
zaf,2059,female,26,476382
zaf,2059,male,26,487607
zaf,2059,female,27,476740
zaf,2059,male,27,488021
zaf,2059,female,28,476913
zaf,2059,male,28,488340
zaf,2059,female,29,476987
zaf,2059,male,29,488576
zaf,2059,female,30,476931
zaf,2059,male,30,488702
zaf,2059,female,31,476965
zaf,2059,male,31,488992
zaf,2059,female,32,477200
zaf,2059,male,32,489581
zaf,2059,female,33,477545
zaf,2059,male,33,490340
zaf,2059,female,34,477645
zaf,2059,male,34,490846
zaf,2059,female,35,477393
zaf,2059,male,35,490983
zaf,2059,female,36,477510
zaf,2059,male,36,491497
zaf,2059,female,37,478257
zaf,2059,male,37,492652
zaf,2059,female,38,479214
zaf,2059,male,38,493991
zaf,2059,female,39,479825
zaf,2059,male,39,495013
zaf,2059,female,40,480364
zaf,2059,male,40,496067
zaf,2059,female,41,479406
zaf,2059,male,41,495247
zaf,2059,female,42,476239
zaf,2059,male,42,491631
zaf,2059,female,43,471562
zaf,2059,male,43,486183
zaf,2059,female,44,466552
zaf,2059,male,44,480325
zaf,2059,female,45,460693
zaf,2059,male,45,473215
zaf,2059,female,46,455682
zaf,2059,male,46,468063
zaf,2059,female,47,452392
zaf,2059,male,47,466432
zaf,2059,female,48,449851
zaf,2059,male,48,466504
zaf,2059,female,49,446610
zaf,2059,male,49,465956
zaf,2059,female,50,443440
zaf,2059,male,50,466519
zaf,2059,female,51,437299
zaf,2059,male,51,460805
zaf,2059,female,52,426681
zaf,2059,male,52,445315
zaf,2059,female,53,413258
zaf,2059,male,53,424138
zaf,2059,female,54,400209
zaf,2059,male,54,403630
zaf,2059,female,55,386906
zaf,2059,male,55,381037
zaf,2059,female,56,375090
zaf,2059,male,56,367349
zaf,2059,female,57,365946
zaf,2059,male,57,368207
zaf,2059,female,58,358695
zaf,2059,male,58,377788
zaf,2059,female,59,351097
zaf,2059,male,59,385318
zaf,2059,female,60,343283
zaf,2059,male,60,393770
zaf,2059,female,61,336994
zaf,2059,male,61,394585
zaf,2059,female,62,332772
zaf,2059,male,62,382674
zaf,2059,female,63,329817
zaf,2059,male,63,362568
zaf,2059,female,64,326624
zaf,2059,male,64,343547
zaf,2059,female,65,323295
zaf,2059,male,65,323340
zaf,2059,female,66,319349
zaf,2059,male,66,305852
zaf,2059,female,67,314334
zaf,2059,male,67,293829
zaf,2059,female,68,308274
zaf,2059,male,68,284866
zaf,2059,female,69,301838
zaf,2059,male,69,274281
zaf,2059,female,70,295117
zaf,2059,male,70,263567
zaf,2059,female,71,286090
zaf,2059,male,71,249387
zaf,2059,female,72,273885
zaf,2059,male,72,229793
zaf,2059,female,73,259396
zaf,2059,male,73,206851
zaf,2059,female,74,244704
zaf,2059,male,74,184748
zaf,2059,female,75,229791
zaf,2059,male,75,162847
zaf,2059,female,76,213770
zaf,2059,male,76,142269
zaf,2059,female,77,196543
zaf,2059,male,77,124055
zaf,2059,female,78,178724
zaf,2059,male,78,107791
zaf,2059,female,79,160923
zaf,2059,male,79,91776
zaf,2059,female,80,142890
zaf,2059,male,80,76060
zaf,2059,female,81,126991
zaf,2059,male,81,63144
zaf,2059,female,82,114426
zaf,2059,male,82,54009
zaf,2059,female,83,104216
zaf,2059,male,83,47601
zaf,2059,female,84,94179
zaf,2059,male,84,41865
zaf,2059,female,85,84747
zaf,2059,male,85,37191
zaf,2059,female,86,75734
zaf,2059,male,86,32635
zaf,2059,female,87,66823
zaf,2059,male,87,27512
zaf,2059,female,88,58224
zaf,2059,male,88,22251
zaf,2059,female,89,50424
zaf,2059,male,89,17925
zaf,2059,female,90,43303
zaf,2059,male,90,14275
zaf,2059,female,91,36840
zaf,2059,male,91,11163
zaf,2059,female,92,31068
zaf,2059,male,92,8617
zaf,2059,female,93,25928
zaf,2059,male,93,6556
zaf,2059,female,94,21301
zaf,2059,male,94,4836
zaf,2059,female,95,17170
zaf,2059,male,95,3442
zaf,2059,female,96,13595
zaf,2059,male,96,2357
zaf,2059,female,97,10581
zaf,2059,male,97,1542
zaf,2059,female,98,8066
zaf,2059,male,98,959
zaf,2059,female,99,5121
zaf,2059,male,99,343
zaf,2059,female,100plus,9673
zaf,2059,male,100plus,619
zaf,2060,female,0,417601
zaf,2060,male,0,430584
zaf,2060,female,1,419093
zaf,2060,male,1,432121
zaf,2060,female,2,420840
zaf,2060,male,2,433911
zaf,2060,female,3,422817
zaf,2060,male,3,435926
zaf,2060,female,4,424999
zaf,2060,male,4,438143
zaf,2060,female,5,427363
zaf,2060,male,5,440537
zaf,2060,female,6,429883
zaf,2060,male,6,443080
zaf,2060,female,7,432535
zaf,2060,male,7,445749
zaf,2060,female,8,435294
zaf,2060,male,8,448517
zaf,2060,female,9,438137
zaf,2060,male,9,451361
zaf,2060,female,10,441038
zaf,2060,male,10,454252
zaf,2060,female,11,443972
zaf,2060,male,11,457163
zaf,2060,female,12,446917
zaf,2060,male,12,460080
zaf,2060,female,13,449849
zaf,2060,male,13,462979
zaf,2060,female,14,452741
zaf,2060,male,14,465833
zaf,2060,female,15,455573
zaf,2060,male,15,468617
zaf,2060,female,16,458324
zaf,2060,male,16,471320
zaf,2060,female,17,460948
zaf,2060,male,17,473842
zaf,2060,female,18,463413
zaf,2060,male,18,476119
zaf,2060,female,19,465706
zaf,2060,male,19,478174
zaf,2060,female,20,467862
zaf,2060,male,20,480108
zaf,2060,female,21,469890
zaf,2060,male,21,481924
zaf,2060,female,22,471593
zaf,2060,male,22,483432
zaf,2060,female,23,472884
zaf,2060,male,23,484556
zaf,2060,female,24,473842
zaf,2060,male,24,485380
zaf,2060,female,25,474674
zaf,2060,male,25,486100
zaf,2060,female,26,475378
zaf,2060,male,26,486708
zaf,2060,female,27,475836
zaf,2060,male,27,487161
zaf,2060,female,28,476025
zaf,2060,male,28,487464
zaf,2060,female,29,476014
zaf,2060,male,29,487662
zaf,2060,female,30,475895
zaf,2060,male,30,487766
zaf,2060,female,31,475641
zaf,2060,male,31,487751
zaf,2060,female,32,475463
zaf,2060,male,32,487881
zaf,2060,female,33,475472
zaf,2060,male,33,488282
zaf,2060,female,34,475583
zaf,2060,male,34,488837
zaf,2060,female,35,475455
zaf,2060,male,35,489136
zaf,2060,female,36,474979
zaf,2060,male,36,489066
zaf,2060,female,37,474886
zaf,2060,male,37,489370
zaf,2060,female,38,475445
zaf,2060,male,38,490312
zaf,2060,female,39,476234
zaf,2060,male,39,491443
zaf,2060,female,40,476686
zaf,2060,male,40,492253
zaf,2060,female,41,477068
zaf,2060,male,41,493089
zaf,2060,female,42,476005
zaf,2060,male,42,492092
zaf,2060,female,43,472804
zaf,2060,male,43,488364
zaf,2060,female,44,468142
zaf,2060,male,44,482843
zaf,2060,female,45,463153
zaf,2060,male,45,476910
zaf,2060,female,46,457334
zaf,2060,male,46,469740
zaf,2060,female,47,452338
zaf,2060,male,47,464479
zaf,2060,female,48,449011
zaf,2060,male,48,462657
zaf,2060,female,49,446404
zaf,2060,male,49,462490
zaf,2060,female,50,443109
zaf,2060,male,50,461700
zaf,2060,female,51,439879
zaf,2060,male,51,461984
zaf,2060,female,52,433721
zaf,2060,male,52,456089
zaf,2060,female,53,423152
zaf,2060,male,53,440575
zaf,2060,female,54,409817
zaf,2060,male,54,419458
zaf,2060,female,55,396838
zaf,2060,male,55,398975
zaf,2060,female,56,383597
zaf,2060,male,56,376418
zaf,2060,female,57,371807
zaf,2060,male,57,362578
